episode,steps,reward
1483,1123243,20.0
1484,1123907,14.0
1485,1124462,9.0
1486,1125029,10.0
1487,1125657,9.0
1488,1126490,20.0
1489,1127118,15.0
1490,1127843,10.0
1491,1128469,18.0
1492,1128994,8.0
1493,1129391,6.0
1494,1129958,7.0
1495,1130813,15.0
1496,1131592,13.0
1497,1132332,19.0
1498,1133401,20.0
1499,1134048,7.0
1500,1134741,13.0
1501,1135744,15.0
1502,1136270,4.0
1503,1137542,28.0
1504,1138067,8.0
1505,1138642,5.0
1506,1139405,17.0
1507,1140198,13.0
1508,1141016,10.0
1509,1142077,22.0
1510,1142719,12.0
1511,1143516,18.0
1512,1144424,21.0
1513,1145196,11.0
1514,1146246,24.0
1515,1146983,14.0
1516,1148266,19.0
1517,1149456,21.0
1518,1150020,9.0
1519,1150673,17.0
1520,1151098,4.0
1521,1151876,17.0
1522,1153077,33.0
1523,1153997,19.0
1524,1155074,18.0
1525,1156036,19.0
1526,1157199,26.0
1527,1157728,17.0
1528,1158514,17.0
1529,1159478,15.0
1530,1160512,25.0
1531,1161015,7.0
1532,1161695,17.0
1533,1162969,28.0
1534,1164002,21.0
1535,1165127,19.0
1536,1166275,17.0
1537,1167432,22.0
1538,1167938,7.0
1539,1168702,18.0
1540,1169833,23.0
1541,1170505,15.0
1542,1171514,20.0
1543,1172037,6.0
1544,1172992,23.0
1545,1173551,8.0
1546,1174496,11.0
1547,1175366,15.0
1548,1176418,25.0
1549,1177484,26.0
1550,1178485,19.0
1551,1179512,18.0
1552,1180400,15.0
1553,1180831,3.0
1554,1181190,7.0
1555,1182256,20.0
1556,1182592,2.0
1557,1183306,16.0
1558,1184481,21.0
1559,1185853,26.0
1560,1186573,18.0
1561,1187636,20.0
1562,1188698,20.0
1563,1189468,18.0
1564,1190199,19.0
1565,1191136,25.0
1566,1191632,6.0
1567,1192808,23.0
1568,1193646,19.0
1569,1194614,17.0
1570,1195404,15.0
1571,1196230,20.0
1572,1197146,21.0
1573,1198061,20.0
1574,1198894,13.0
1575,1199750,20.0
1576,1200864,28.0
1577,1201515,12.0
1578,1202148,10.0
1579,1202700,10.0
1580,1203668,22.0
1581,1205128,30.0
1582,1206204,22.0
1583,1206859,12.0
1584,1207789,18.0
1585,1208513,17.0
1586,1208997,9.0
1587,1209619,16.0
1588,1210255,17.0
1589,1211146,25.0
1590,1212047,20.0
1591,1212975,15.0
1592,1213770,15.0
1593,1214568,19.0
1594,1215227,14.0
1595,1215862,15.0
1596,1216574,13.0
1597,1217430,11.0
1598,1218097,15.0
1599,1218736,12.0
1600,1219318,14.0
1601,1219784,4.0
1602,1220723,14.0
1603,1221164,9.0
1604,1221780,11.0
1605,1222781,28.0
1606,1223267,10.0
1607,1224767,30.0
1608,1225215,11.0
1609,1225751,15.0
1610,1226545,16.0
1611,1227487,21.0
1612,1227984,10.0
1613,1228552,10.0
1614,1229199,14.0
1615,1230145,24.0
1616,1230978,18.0
1617,1232182,30.0
1618,1233345,28.0
1619,1234372,19.0
1620,1235169,21.0
1621,1235915,15.0
1622,1236594,17.0
1623,1237096,10.0
1624,1237720,12.0
1625,1238666,18.0
1626,1239779,26.0
1627,1240230,10.0
1628,1241383,29.0
1629,1241760,9.0
1630,1242649,14.0
1631,1243152,8.0
1632,1243945,19.0
1633,1244666,16.0
1634,1245330,12.0
1635,1246189,10.0
1636,1247388,27.0
1637,1248343,23.0
1638,1249089,17.0
1639,1249871,16.0
1640,1250872,24.0
1641,1251634,14.0
1642,1252159,14.0
1643,1253127,21.0
1644,1254037,23.0
1645,1255402,38.0
1646,1256259,24.0
1647,1256867,10.0
1648,1257413,13.0
1649,1258224,16.0
1650,1259168,19.0
1651,1260175,22.0
1652,1261044,13.0
1653,1261597,12.0
1654,1262464,14.0
1655,1263277,15.0
1656,1264395,30.0
1657,1265021,9.0
1658,1265888,21.0
1659,1266784,18.0
1660,1267674,14.0
1661,1268444,22.0
1662,1268998,8.0
1663,1270153,23.0
1664,1271023,18.0
1665,1271454,8.0
1666,1272307,18.0
1667,1273123,14.0
1668,1273595,11.0
1669,1274168,8.0
1670,1275239,25.0
1671,1276379,22.0
1672,1277434,27.0
1673,1278284,24.0
1674,1279076,16.0
1675,1280358,25.0
1676,1280721,3.0
1677,1281603,19.0
1678,1282650,24.0
1679,1283265,9.0
1680,1284032,21.0
1681,1284571,10.0
1682,1285379,17.0
1683,1286427,24.0
1684,1287588,27.0
1685,1288259,10.0
1686,1289084,23.0
1687,1290022,25.0
1688,1291300,30.0
1689,1292187,16.0
1690,1292985,22.0
1691,1293760,18.0
1692,1295231,33.0
1693,1295726,6.0
1694,1296427,10.0
1695,1297649,32.0
1696,1298303,14.0
1697,1299017,17.0
1698,1300268,31.0
1699,1300918,9.0
1700,1301819,17.0
1701,1302923,21.0
1702,1303918,20.0
1703,1304865,23.0
1704,1305357,9.0
1705,1305949,11.0
1706,1307064,26.0
1707,1307745,18.0
1708,1308590,19.0
1709,1309536,23.0
1710,1310311,22.0
1711,1310954,15.0
1712,1311430,9.0
1713,1311919,9.0
1714,1312441,6.0
1715,1313077,12.0
1716,1313648,12.0
1717,1314399,21.0
1718,1315621,31.0
1719,1316596,24.0
1720,1318082,31.0
1721,1318764,13.0
1722,1319564,20.0
1723,1320104,7.0
1724,1320849,11.0
1725,1321339,7.0
1726,1322115,17.0
1727,1322614,7.0
1728,1323500,25.0
1729,1324007,8.0
1730,1324946,27.0
1731,1325579,12.0
1732,1326380,18.0
1733,1327662,24.0
1734,1328450,13.0
1735,1329335,20.0
1736,1329971,13.0
1737,1330743,21.0
1738,1331549,10.0
1739,1331949,5.0
1740,1332725,21.0
1741,1333679,27.0
1742,1334427,16.0
1743,1335191,17.0
1744,1336118,24.0
1745,1337223,25.0
1746,1337996,17.0
1747,1339065,22.0
1748,1340090,25.0
1749,1341231,31.0
1750,1341700,4.0
1751,1342381,13.0
1752,1343251,18.0
1753,1343640,6.0
1754,1344198,13.0
1755,1344718,8.0
1756,1345490,20.0
1757,1346326,17.0
1758,1347274,20.0
1759,1347897,11.0
1760,1349014,27.0
1761,1350032,20.0
1762,1351037,26.0
1763,1351888,18.0
1764,1352633,15.0
1765,1353305,12.0
1766,1354105,14.0
1767,1354723,7.0
1768,1355347,7.0
1769,1356337,25.0
1770,1356911,9.0
1771,1357924,17.0
1772,1358971,28.0
1773,1359959,23.0
1774,1360730,20.0
1775,1361836,25.0
1776,1362939,26.0
1777,1363436,9.0
1778,1364787,30.0
1779,1366562,34.0
1780,1367561,22.0
1781,1368273,10.0
1782,1368965,13.0
1783,1369516,8.0
1784,1370062,11.0
1785,1370646,14.0
1786,1371804,22.0
1787,1373012,29.0
1788,1373559,9.0
1789,1373931,5.0
1790,1374823,20.0
1791,1375682,17.0
1792,1376322,17.0
1793,1377430,23.0
1794,1378463,18.0
1795,1378836,6.0
1796,1379344,12.0
1797,1380166,18.0
1798,1381452,30.0
1799,1382009,9.0
1800,1383177,30.0
1801,1383701,7.0
1802,1384273,10.0
1803,1385215,22.0
1804,1385791,14.0
1805,1386841,23.0
1806,1387325,8.0
1807,1388500,18.0
1808,1389390,13.0
1809,1390043,11.0
1810,1390423,5.0
1811,1391301,22.0
1812,1392324,26.0
1813,1393365,23.0
1814,1394042,11.0
1815,1394841,11.0
1816,1395695,18.0
1817,1396433,16.0
1818,1397120,12.0
1819,1397996,24.0
1820,1398684,15.0
1821,1399577,22.0
1822,1400669,22.0
1823,1401269,16.0
1824,1402426,26.0
1825,1403047,12.0
1826,1403550,6.0
1827,1404479,29.0
1828,1405388,22.0
1829,1406262,23.0
1830,1407177,16.0
1831,1408044,13.0
1832,1408868,14.0
1833,1409767,20.0
1834,1410905,18.0
1835,1411741,17.0
1836,1412377,10.0
1837,1413265,16.0
1838,1414109,18.0
1839,1415193,22.0
1840,1415857,12.0
1841,1417130,29.0
1842,1417961,13.0
1843,1418784,21.0
1844,1419761,28.0
1845,1420552,15.0
1846,1421722,26.0
1847,1422412,17.0
1848,1423051,13.0
1849,1423561,10.0
1850,1424772,32.0
1851,1425172,10.0
1852,1425630,11.0
1853,1426578,24.0
1854,1427470,14.0
1855,1428367,16.0
1856,1429319,23.0
1857,1430872,26.0
1858,1431485,6.0
1859,1432400,20.0
1860,1433332,30.0
1861,1434210,20.0
1862,1435409,16.0
1863,1436054,12.0
1864,1437078,21.0
1865,1437946,17.0
1866,1438424,10.0
1867,1438907,10.0
1868,1439892,28.0
1869,1440755,19.0
1870,1441639,16.0
1871,1442373,16.0
1872,1443287,17.0
1873,1443959,15.0
1874,1444868,25.0
1875,1445941,27.0
1876,1446881,20.0
1877,1448187,33.0
1878,1449351,26.0
1879,1449847,11.0
1880,1450778,21.0
1881,1451798,24.0
1882,1452929,29.0
1883,1453606,14.0
1884,1454512,26.0
1885,1455423,15.0
1886,1456081,11.0
1887,1456616,8.0
1888,1457632,26.0
1889,1458395,14.0
1890,1459164,21.0
1891,1460011,10.0
1892,1460883,18.0
1893,1461630,15.0
1894,1462717,27.0
1895,1463521,18.0
1896,1464575,25.0
1897,1465706,23.0
1898,1466479,19.0
1899,1467103,15.0
1900,1467813,17.0
1901,1469060,32.0
1902,1469747,15.0
1903,1470281,14.0
1904,1471171,21.0
1905,1471729,11.0
1906,1472463,14.0
1907,1473097,12.0
1908,1474036,22.0
1909,1474970,23.0
1910,1475394,7.0
1911,1476272,23.0
1912,1477197,21.0
1913,1478302,24.0
1914,1479411,26.0
1915,1480405,18.0
1916,1480878,9.0
1917,1481715,22.0
1918,1482683,23.0
1919,1483085,9.0
1920,1483936,16.0
1921,1484435,8.0
1922,1485646,30.0
1923,1487141,32.0
1924,1487817,11.0
1925,1488784,23.0
1926,1489818,21.0
1927,1490839,22.0
1928,1491463,10.0
1929,1492634,24.0
1930,1493510,29.0
1931,1494566,19.0
1932,1495182,11.0
1933,1496165,18.0
1934,1497196,24.0
1935,1498031,22.0
1936,1498789,17.0
1937,1499391,12.0
1938,1500557,29.0
1939,1501638,21.0
1940,1502808,28.0
1941,1503442,12.0
1942,1504116,15.0
1943,1504742,10.0
1944,1505862,27.0
1945,1506681,23.0
1946,1507506,19.0
1947,1508338,21.0
1948,1509019,18.0
1949,1510043,21.0
1950,1510913,23.0
1951,1511710,15.0
1952,1512653,17.0
1953,1513370,13.0
1954,1514110,15.0
1955,1514746,15.0
1956,1515738,27.0
1957,1516595,19.0
1958,1517160,10.0
1959,1517994,18.0
1960,1519194,26.0
1961,1520320,23.0
1962,1521135,20.0
1963,1522618,35.0
1964,1523522,24.0
1965,1525043,35.0
1966,1525926,19.0
1967,1526621,11.0
1968,1527502,19.0
1969,1528252,14.0
1970,1529536,29.0
1971,1530210,8.0
1972,1531118,24.0
1973,1531782,15.0
1974,1532646,21.0
1975,1533562,20.0
1976,1534577,21.0
1977,1535440,17.0
1978,1536548,29.0
1979,1537310,19.0
1980,1537949,12.0
1981,1538561,8.0
1982,1539099,11.0
1983,1540881,37.0
1984,1541873,23.0
1985,1542768,16.0
1986,1543691,19.0
1987,1544685,23.0
1988,1545708,18.0
1989,1546582,22.0
1990,1547760,24.0
1991,1548632,18.0
1992,1549450,22.0
1993,1550414,22.0
1994,1551349,23.0
1995,1552058,13.0
1996,1552668,12.0
1997,1553474,22.0
1998,1554169,16.0
1999,1554840,11.0
2000,1555563,17.0
2001,1556229,15.0
2002,1557058,18.0
2003,1557565,13.0
2004,1558376,13.0
2005,1559150,24.0
2006,1559975,20.0
2007,1560789,22.0
2008,1561508,15.0
2009,1562749,22.0
2010,1563490,16.0
2011,1564141,20.0
2012,1564813,17.0
2013,1566238,32.0
2014,1566916,18.0
2015,1567861,21.0
2016,1568545,13.0
2017,1569460,21.0
2018,1570744,33.0
2019,1571670,19.0
2020,1572844,30.0
2021,1573822,22.0
2022,1574891,22.0
2023,1575428,10.0
2024,1576477,20.0
2025,1576945,7.0
2026,1578109,27.0
2027,1578990,20.0
2028,1579849,24.0
2029,1580670,21.0
2030,1582041,35.0
2031,1582719,13.0
2032,1583943,29.0
2033,1584717,23.0
2034,1585214,9.0
2035,1586259,24.0
2036,1587057,19.0
2037,1588181,26.0
2038,1589168,14.0
2039,1589890,20.0
2040,1590378,7.0
2041,1590884,10.0
2042,1592085,27.0
2043,1592933,27.0
2044,1593790,22.0
2045,1594495,22.0
2046,1595409,18.0
2047,1596685,26.0
2048,1597957,29.0
2049,1598700,11.0
2050,1599283,15.0
2051,1600371,19.0
2052,1601058,14.0
2053,1602005,20.0
2054,1602935,17.0
2055,1603552,13.0
2056,1604325,12.0
2057,1605210,17.0
2058,1606317,24.0
2059,1607394,25.0
2060,1608065,15.0
2061,1609194,18.0
2062,1610349,17.0
2063,1611386,26.0
2064,1611756,8.0
2065,1612559,19.0
2066,1613128,11.0
2067,1614085,22.0
2068,1615418,27.0
2069,1616429,29.0
2070,1617127,12.0
2071,1618366,22.0
2072,1619459,16.0
2073,1620364,20.0
2074,1621314,20.0
2075,1622765,32.0
2076,1623659,13.0
2077,1624161,11.0
2078,1625256,24.0
2079,1626036,25.0
2080,1627142,23.0
2081,1628254,19.0
2082,1628951,14.0
2083,1630026,26.0
2084,1630913,22.0
2085,1631884,22.0
2086,1632946,25.0
2087,1633698,13.0
2088,1634613,22.0
2089,1635450,17.0
2090,1636343,16.0
2091,1637358,21.0
2092,1638231,16.0
2093,1638723,6.0
2094,1639675,22.0
2095,1640402,16.0
2096,1641914,27.0
2097,1642602,14.0
2098,1643564,24.0
2099,1644467,22.0
2100,1645424,24.0
2101,1646763,34.0
2102,1647702,23.0
2103,1648173,8.0
2104,1649211,27.0
2105,1649818,13.0
2106,1650451,12.0
2107,1651254,13.0
2108,1651970,17.0
2109,1652636,11.0
2110,1653751,26.0
2111,1655031,24.0
2112,1656611,35.0
2113,1657357,18.0
2114,1658659,29.0
2115,1659460,19.0
2116,1660215,16.0
2117,1660828,12.0
2118,1661782,23.0
2119,1662753,25.0
2120,1663512,21.0
2121,1664054,10.0
2122,1665424,25.0
2123,1665845,7.0
2124,1666777,23.0
2125,1667704,17.0
2126,1668352,13.0
2127,1669381,22.0
2128,1670145,15.0
2129,1671189,19.0
2130,1671676,7.0
2131,1672608,18.0
2132,1673520,25.0
2133,1674773,27.0
2134,1675808,18.0
2135,1676945,29.0
2136,1677608,16.0
2137,1678664,18.0
2138,1679138,12.0
2139,1679754,12.0
2140,1680840,20.0
2141,1681787,19.0
2142,1682803,22.0
2143,1683643,20.0
2144,1684756,23.0
2145,1685566,21.0
2146,1686847,32.0
2147,1687485,14.0
2148,1688239,23.0
2149,1689079,24.0
2150,1690765,35.0
2151,1691447,22.0
2152,1692069,13.0
2153,1692987,21.0
2154,1693505,11.0
2155,1694659,28.0
2156,1695702,25.0
2157,1696380,14.0
2158,1696901,11.0
2159,1697522,18.0
2160,1698670,24.0
2161,1699199,8.0
2162,1699728,3.0
2163,1700509,19.0
2164,1701463,19.0
2165,1702396,24.0
2166,1703088,15.0
2167,1704029,19.0
2168,1704875,25.0
2169,1705685,18.0
2170,1706550,23.0
2171,1707466,27.0
2172,1708329,22.0
2173,1709548,32.0
2174,1710311,16.0
2175,1711019,10.0
2176,1712007,21.0
2177,1712819,19.0
2178,1713810,27.0
2179,1714609,17.0
2180,1715759,31.0
2181,1716687,24.0
2182,1717781,31.0
2183,1718802,29.0
2184,1719907,25.0
2185,1720532,14.0
2186,1720902,7.0
2187,1722208,30.0
2188,1723208,22.0
2189,1724343,24.0
2190,1725371,29.0
2191,1726061,14.0
2192,1727449,22.0
2193,1727905,9.0
2194,1728380,5.0
2195,1729553,30.0
2196,1730186,11.0
2197,1731262,30.0
2198,1732016,18.0
2199,1732681,14.0
2200,1733264,12.0
2201,1734203,21.0
2202,1735590,31.0
2203,1736607,28.0
2204,1737273,13.0
2205,1738086,18.0
2206,1739040,26.0
2207,1739651,16.0
2208,1740561,21.0
2209,1741450,21.0
2210,1742371,22.0
2211,1743245,21.0
2212,1744299,28.0
2213,1745132,16.0
2214,1746128,24.0
2215,1747004,14.0
2216,1748046,19.0
2217,1748999,19.0
2218,1750110,30.0
2219,1751073,24.0
2220,1751827,16.0
2221,1752715,22.0
2222,1753648,21.0
2223,1754332,17.0
2224,1755118,17.0
2225,1755871,20.0
2226,1756844,20.0
2227,1758199,31.0
2228,1759283,27.0
2229,1759658,8.0
2230,1760525,25.0
2231,1761507,23.0
2232,1762754,25.0
2233,1763893,32.0
2234,1765195,30.0
2235,1766320,22.0
2236,1767354,24.0
2237,1768093,16.0
2238,1768815,20.0
2239,1769812,29.0
2240,1770299,10.0
2241,1770921,12.0
2242,1771794,22.0
2243,1772796,24.0
2244,1773604,19.0
2245,1774495,23.0
2246,1775866,30.0
2247,1777015,27.0
2248,1777987,24.0
2249,1778954,26.0
2250,1780206,31.0
2251,1781025,26.0
2252,1781844,21.0
2253,1782675,20.0
2254,1783514,28.0
2255,1785103,32.0
2256,1786157,26.0
2257,1787027,24.0
2258,1788261,18.0
2259,1789288,20.0
2260,1789954,17.0
2261,1790982,26.0
2262,1791648,20.0
2263,1792783,30.0
2264,1793449,10.0
2265,1794799,26.0
2266,1796001,32.0
2267,1796926,15.0
2268,1797750,24.0
2269,1798583,13.0
2270,1799432,19.0
2271,1800887,29.0
2272,1801506,15.0
2273,1802042,13.0
2274,1802901,21.0
2275,1803583,16.0
2276,1804855,29.0
2277,1805706,16.0
2278,1806520,22.0
2279,1807485,23.0
2280,1808442,26.0
2281,1809174,16.0
2282,1810036,20.0
2283,1811121,20.0
2284,1811812,11.0
2285,1812727,16.0
2286,1813443,11.0
2287,1814279,17.0
2288,1815283,28.0
2289,1816330,29.0
2290,1817195,20.0
2291,1817903,15.0
2292,1818734,23.0
2293,1819606,19.0
2294,1820375,16.0
2295,1821345,18.0
2296,1822307,25.0
2297,1823115,24.0
2298,1824058,25.0
2299,1824930,23.0
2300,1825505,11.0
2301,1826510,26.0
2302,1827035,11.0
2303,1827583,13.0
2304,1828218,10.0
2305,1828573,8.0
2306,1829590,26.0
2307,1830489,22.0
2308,1831040,8.0
2309,1832406,31.0
2310,1833369,24.0
2311,1834175,23.0
2312,1835382,28.0
2313,1836200,19.0
2314,1837276,23.0
2315,1837945,15.0
2316,1838689,21.0
2317,1839335,11.0
2318,1839879,13.0
2319,1840788,23.0
2320,1841601,26.0
2321,1842341,18.0
2322,1843303,16.0
2323,1844089,17.0
2324,1845166,27.0
2325,1846325,20.0
2326,1847187,27.0
2327,1847866,20.0
2328,1848687,17.0
2329,1849674,25.0
2330,1850619,27.0
2331,1851376,17.0
2332,1852273,23.0
2333,1853074,14.0
2334,1853845,12.0
2335,1855040,33.0
2336,1855763,21.0
2337,1857210,35.0
2338,1857951,19.0
2339,1859196,26.0
2340,1859828,13.0
2341,1860498,13.0
2342,1861248,15.0
2343,1862026,14.0
2344,1862525,13.0
2345,1863413,21.0
2346,1863899,12.0
2347,1864951,25.0
2348,1866337,32.0
2349,1867012,16.0
2350,1867885,19.0
2351,1868514,13.0
2352,1869108,17.0
2353,1869961,21.0
2354,1870564,11.0
2355,1871699,25.0
2356,1872342,15.0
2357,1872691,7.0
2358,1873593,26.0
2359,1874979,31.0
2360,1875364,7.0
2361,1876064,14.0
2362,1876855,16.0
2363,1877964,22.0
2364,1878639,14.0
2365,1879286,12.0
2366,1880181,26.0
2367,1881113,24.0
2368,1882278,28.0
2369,1883150,26.0
2370,1884250,28.0
2371,1885366,27.0
2372,1886204,19.0
2373,1887196,30.0
2374,1887881,16.0
2375,1888779,15.0
2376,1889593,20.0
2377,1890479,25.0
2378,1890924,9.0
2379,1891692,13.0
2380,1892594,14.0
2381,1893488,21.0
2382,1894201,16.0
2383,1895007,17.0
2384,1895997,19.0
2385,1896425,6.0
2386,1897308,21.0
2387,1897705,6.0
2388,1898336,14.0
2389,1899181,26.0
2390,1899990,20.0
2391,1901019,25.0
2392,1901699,21.0
2393,1902335,16.0
2394,1903473,23.0
2395,1904111,15.0
2396,1904600,8.0
2397,1905689,18.0
2398,1906224,10.0
2399,1907156,25.0
2400,1908323,30.0
2401,1909434,21.0
2402,1910438,22.0
2403,1911101,13.0
2404,1911970,21.0
2405,1912366,6.0
2406,1913086,21.0
2407,1913659,13.0
2408,1915148,34.0
2409,1916068,28.0
2410,1916964,21.0
2411,1917851,16.0
2412,1918513,14.0
2413,1919695,31.0
2414,1920418,18.0
2415,1921258,19.0
2416,1921939,13.0
2417,1923272,30.0
2418,1924423,33.0
2419,1925474,24.0
2420,1926613,26.0
2421,1927595,27.0
2422,1928262,16.0
2423,1929032,27.0
2424,1930061,27.0
2425,1931097,27.0
2426,1931721,12.0
2427,1932446,19.0
2428,1933147,15.0
2429,1934067,23.0
2430,1935051,28.0
2431,1935854,20.0
2432,1936871,27.0
2433,1937926,29.0
2434,1938805,22.0
2435,1939657,16.0
2436,1940391,17.0
2437,1941394,24.0
2438,1941791,9.0
2439,1942464,16.0
2440,1943256,23.0
2441,1943977,20.0
2442,1944598,13.0
2443,1945061,10.0
2444,1946047,30.0
2445,1946712,14.0
2446,1947903,25.0
2447,1948751,19.0
2448,1949575,22.0
2449,1950568,24.0
2450,1951346,16.0
2451,1952113,18.0
2452,1953244,26.0
2453,1953967,19.0
2454,1954549,14.0
2455,1955189,15.0
2456,1955631,12.0
2457,1956596,23.0
2458,1957278,15.0
2459,1959020,44.0
2460,1960221,30.0
2461,1960882,14.0
2462,1961585,22.0
2463,1962458,12.0
2464,1963075,9.0
2465,1964372,31.0
2466,1965032,18.0
2467,1965804,17.0
2468,1966336,10.0
2469,1967523,28.0
2470,1968750,27.0
2471,1969750,25.0
2472,1970909,32.0
2473,1971781,17.0
2474,1972924,30.0
2475,1973782,24.0
2476,1974883,22.0
2477,1975761,23.0
2478,1976584,21.0
2479,1977705,24.0
2480,1978313,16.0
2481,1979757,31.0
2482,1981169,32.0
2483,1982061,21.0
2484,1983099,28.0
2485,1984073,22.0
2486,1985367,32.0
2487,1986081,16.0
2488,1987126,28.0
2489,1988089,21.0
2490,1988730,11.0
2491,1989480,11.0
2492,1990017,13.0
2493,1990420,10.0
2494,1991390,27.0
2495,1992179,18.0
2496,1992959,23.0
2497,1993462,14.0
2498,1994067,9.0
2499,1995024,28.0
2500,1995516,8.0
2501,1996624,33.0
2502,1997411,21.0
2503,1998473,26.0
2504,1999094,11.0
2505,1999783,13.0
