episode,steps,reward
1493,1037707,5.0
1494,1038286,6.0
1495,1038861,5.0
1496,1039767,15.0
1497,1040853,20.0
1498,1041753,16.0
1499,1042691,15.0
1500,1043269,9.0
1501,1043713,6.0
1502,1045290,30.0
1503,1046012,12.0
1504,1046638,12.0
1505,1047125,9.0
1506,1047921,11.0
1507,1048421,8.0
1508,1049234,12.0
1509,1050113,16.0
1510,1050575,5.0
1511,1051635,22.0
1512,1052402,14.0
1513,1053049,10.0
1514,1053673,11.0
1515,1054309,12.0
1516,1054947,9.0
1517,1055594,9.0
1518,1056272,11.0
1519,1056918,9.0
1520,1057625,11.0
1521,1058305,10.0
1522,1059150,13.0
1523,1060033,19.0
1524,1061363,24.0
1525,1062006,12.0
1526,1062711,16.0
1527,1063656,15.0
1528,1064448,12.0
1529,1064841,7.0
1530,1065580,11.0
1531,1066270,11.0
1532,1067184,18.0
1533,1068126,16.0
1534,1068736,9.0
1535,1069472,9.0
1536,1070148,12.0
1537,1071155,17.0
1538,1071825,8.0
1539,1072530,12.0
1540,1074023,27.0
1541,1074677,13.0
1542,1075485,15.0
1543,1076763,20.0
1544,1077519,11.0
1545,1077905,7.0
1546,1078368,4.0
1547,1078947,8.0
1548,1079428,3.0
1549,1080311,19.0
1550,1081037,15.0
1551,1081856,12.0
1552,1082341,4.0
1553,1082731,7.0
1554,1083110,5.0
1555,1083747,12.0
1556,1084401,6.0
1557,1085184,12.0
1558,1085668,7.0
1559,1086647,17.0
1560,1087402,16.0
1561,1088542,16.0
1562,1089446,12.0
1563,1090272,16.0
1564,1091004,13.0
1565,1091453,5.0
1566,1092016,11.0
1567,1092532,6.0
1568,1093426,16.0
1569,1094190,9.0
1570,1094964,12.0
1571,1095638,10.0
1572,1096584,19.0
1573,1097463,14.0
1574,1098062,9.0
1575,1098705,13.0
1576,1099461,12.0
1577,1100190,17.0
1578,1101006,12.0
1579,1101616,12.0
1580,1102561,25.0
1581,1103690,23.0
1582,1104592,17.0
1583,1105203,11.0
1584,1105964,13.0
1585,1106281,2.0
1586,1106936,11.0
1587,1107659,11.0
1588,1108168,11.0
1589,1108736,9.0
1590,1109529,13.0
1591,1110035,9.0
1592,1110864,16.0
1593,1111536,11.0
1594,1112521,19.0
1595,1113295,11.0
1596,1113951,9.0
1597,1114472,8.0
1598,1115378,15.0
1599,1115757,8.0
1600,1116293,8.0
1601,1116787,8.0
1602,1117624,15.0
1603,1118463,12.0
1604,1119096,9.0
1605,1119951,12.0
1606,1120502,8.0
1607,1121462,15.0
1608,1122109,12.0
1609,1122550,8.0
1610,1123455,19.0
1611,1124397,18.0
1612,1125064,12.0
1613,1125571,6.0
1614,1126764,24.0
1615,1127822,21.0
1616,1128510,10.0
1617,1129104,7.0
1618,1129856,20.0
1619,1130622,12.0
1620,1131324,14.0
1621,1131814,8.0
1622,1132463,9.0
1623,1133300,10.0
1624,1133923,12.0
1625,1134419,7.0
1626,1135612,27.0
1627,1136512,12.0
1628,1137143,10.0
1629,1137762,6.0
1630,1138538,12.0
1631,1139046,8.0
1632,1139456,2.0
1633,1140237,11.0
1634,1140706,10.0
1635,1141172,6.0
1636,1141950,12.0
1637,1142558,11.0
1638,1143353,12.0
1639,1144196,13.0
1640,1144983,13.0
1641,1145383,9.0
1642,1146030,11.0
1643,1146650,9.0
1644,1147568,18.0
1645,1148832,23.0
1646,1149657,16.0
1647,1150492,14.0
1648,1150878,6.0
1649,1151268,7.0
1650,1151852,7.0
1651,1152304,8.0
1652,1153093,17.0
1653,1153891,12.0
1654,1154463,8.0
1655,1155004,11.0
1656,1156086,19.0
1657,1156857,13.0
1658,1157886,19.0
1659,1158294,8.0
1660,1158666,6.0
1661,1159399,12.0
1662,1160062,14.0
1663,1160796,14.0
1664,1162075,21.0
1665,1162868,14.0
1666,1163426,10.0
1667,1164366,14.0
1668,1164747,7.0
1669,1165673,13.0
1670,1167201,28.0
1671,1167916,15.0
1672,1168551,11.0
1673,1169678,23.0
1674,1170441,17.0
1675,1171292,14.0
1676,1172088,11.0
1677,1173015,17.0
1678,1174019,21.0
1679,1174449,5.0
1680,1175125,13.0
1681,1175667,9.0
1682,1176384,8.0
1683,1177047,11.0
1684,1177949,19.0
1685,1178605,13.0
1686,1179138,8.0
1687,1179772,10.0
1688,1180272,5.0
1689,1180933,10.0
1690,1181744,12.0
1691,1182378,12.0
1692,1183063,8.0
1693,1183718,8.0
1694,1184887,21.0
1695,1185285,5.0
1696,1185832,8.0
1697,1186520,11.0
1698,1187376,21.0
1699,1187902,8.0
1700,1188553,10.0
1701,1189309,13.0
1702,1189921,9.0
1703,1190842,18.0
1704,1191482,8.0
1705,1192008,10.0
1706,1192539,8.0
1707,1193024,5.0
1708,1193800,17.0
1709,1194783,22.0
1710,1195609,14.0
1711,1196248,12.0
1712,1196674,6.0
1713,1197463,17.0
1714,1198052,9.0
1715,1198794,9.0
1716,1199547,12.0
1717,1200520,21.0
1718,1201206,12.0
1719,1201655,7.0
1720,1202606,15.0
1721,1203252,10.0
1722,1203735,10.0
1723,1205170,21.0
1724,1206375,24.0
1725,1207469,18.0
1726,1207958,10.0
1727,1208889,14.0
1728,1209302,6.0
1729,1209947,9.0
1730,1210879,18.0
1731,1211258,7.0
1732,1212058,12.0
1733,1212829,12.0
1734,1213479,15.0
1735,1214115,12.0
1736,1215016,20.0
1737,1215976,16.0
1738,1216642,9.0
1739,1217356,14.0
1740,1217803,8.0
1741,1218920,13.0
1742,1219712,14.0
1743,1220305,7.0
1744,1220896,10.0
1745,1221520,11.0
1746,1222247,13.0
1747,1222623,4.0
1748,1223124,7.0
1749,1223618,9.0
1750,1224164,10.0
1751,1225131,13.0
1752,1225795,11.0
1753,1226553,9.0
1754,1226909,6.0
1755,1227836,15.0
1756,1228654,13.0
1757,1229222,8.0
1758,1229707,5.0
1759,1230395,12.0
1760,1231103,12.0
1761,1231660,11.0
1762,1232289,11.0
1763,1232977,10.0
1764,1233305,6.0
1765,1234072,14.0
1766,1235017,16.0
1767,1235876,17.0
1768,1236447,6.0
1769,1237060,7.0
1770,1237854,14.0
1771,1238748,16.0
1772,1239706,19.0
1773,1240426,12.0
1774,1241141,11.0
1775,1241643,9.0
1776,1242265,11.0
1777,1243226,16.0
1778,1244152,19.0
1779,1244660,8.0
1780,1245202,6.0
1781,1245756,10.0
1782,1246566,14.0
1783,1247360,10.0
1784,1247755,8.0
1785,1248653,17.0
1786,1249137,7.0
1787,1249683,4.0
1788,1250582,20.0
1789,1251306,11.0
1790,1251874,10.0
1791,1252405,10.0
1792,1252960,11.0
1793,1253651,13.0
1794,1254464,12.0
1795,1255254,12.0
1796,1256004,11.0
1797,1256489,8.0
1798,1256860,6.0
1799,1257362,7.0
1800,1258134,14.0
1801,1258595,8.0
1802,1259165,7.0
1803,1259713,10.0
1804,1260472,8.0
1805,1261099,11.0
1806,1261543,7.0
1807,1262309,11.0
1808,1263248,15.0
1809,1264329,19.0
1810,1264956,10.0
1811,1265708,17.0
1812,1266330,10.0
1813,1267026,13.0
1814,1267674,12.0
1815,1268307,8.0
1816,1269219,19.0
1817,1269814,12.0
1818,1270502,15.0
1819,1271174,12.0
1820,1271823,11.0
1821,1272610,12.0
1822,1273194,12.0
1823,1273824,10.0
1824,1274690,11.0
1825,1275623,21.0
1826,1276343,12.0
1827,1277161,12.0
1828,1277794,12.0
1829,1278746,14.0
1830,1279385,12.0
1831,1280357,20.0
1832,1281327,19.0
1833,1282180,18.0
1834,1282765,7.0
1835,1283571,15.0
1836,1284530,15.0
1837,1285202,12.0
1838,1286257,21.0
1839,1286809,8.0
1840,1287524,12.0
1841,1288264,13.0
1842,1288638,8.0
1843,1289402,13.0
1844,1290296,12.0
1845,1290697,9.0
1846,1291634,22.0
1847,1292334,14.0
1848,1293529,17.0
1849,1294091,3.0
1850,1294634,6.0
1851,1295132,7.0
1852,1295640,8.0
1853,1296240,9.0
1854,1297023,17.0
1855,1297956,15.0
1856,1298724,11.0
1857,1300217,35.0
1858,1300638,6.0
1859,1301633,13.0
1860,1302322,12.0
1861,1303107,12.0
1862,1303989,17.0
1863,1305051,22.0
1864,1305456,5.0
1865,1306457,21.0
1866,1307161,14.0
1867,1308299,20.0
1868,1308809,10.0
1869,1309581,13.0
1870,1310428,17.0
1871,1311051,8.0
1872,1311836,12.0
1873,1312280,7.0
1874,1313140,13.0
1875,1313943,12.0
1876,1314520,10.0
1877,1315105,9.0
1878,1315577,9.0
1879,1316106,8.0
1880,1317264,20.0
1881,1317605,5.0
1882,1318263,9.0
1883,1318760,9.0
1884,1319621,19.0
1885,1320295,12.0
1886,1320836,10.0
1887,1321496,12.0
1888,1322483,18.0
1889,1323432,20.0
1890,1324493,20.0
1891,1325031,9.0
1892,1325836,14.0
1893,1326761,14.0
1894,1327260,10.0
1895,1328183,20.0
1896,1328799,8.0
1897,1329769,22.0
1898,1331382,32.0
1899,1331904,10.0
1900,1333250,29.0
1901,1333676,6.0
1902,1334371,9.0
1903,1335269,27.0
1904,1335651,6.0
1905,1336546,22.0
1906,1337328,14.0
1907,1338250,17.0
1908,1339533,28.0
1909,1340217,14.0
1910,1340876,15.0
1911,1341450,9.0
1912,1342294,17.0
1913,1342912,12.0
1914,1343301,4.0
1915,1344038,14.0
1916,1344643,12.0
1917,1345178,7.0
1918,1345683,10.0
1919,1346184,9.0
1920,1346990,11.0
1921,1347781,10.0
1922,1348463,10.0
1923,1349349,22.0
1924,1349853,10.0
1925,1350577,11.0
1926,1351415,22.0
1927,1352001,11.0
1928,1352522,9.0
1929,1353240,12.0
1930,1353937,12.0
1931,1354633,12.0
1932,1355288,12.0
1933,1356193,15.0
1934,1357290,21.0
1935,1358091,9.0
1936,1358802,13.0
1937,1359860,21.0
1938,1360497,9.0
1939,1361105,12.0
1940,1361646,9.0
1941,1362599,15.0
1942,1363287,11.0
1943,1364001,12.0
1944,1364508,8.0
1945,1364902,7.0
1946,1365433,11.0
1947,1366253,18.0
1948,1366929,12.0
1949,1367461,7.0
1950,1368070,11.0
1951,1368729,12.0
1952,1369489,9.0
1953,1370003,12.0
1954,1370571,11.0
1955,1371228,10.0
1956,1371939,15.0
1957,1372674,12.0
1958,1373447,12.0
1959,1373819,9.0
1960,1374381,6.0
1961,1375643,22.0
1962,1376151,7.0
1963,1376910,10.0
1964,1377575,11.0
1965,1378670,23.0
1966,1379846,24.0
1967,1381050,28.0
1968,1381547,7.0
1969,1381931,7.0
1970,1382556,9.0
1971,1383061,6.0
1972,1383591,9.0
1973,1383970,8.0
1974,1384471,8.0
1975,1384999,9.0
1976,1385972,17.0
1977,1386491,9.0
1978,1387404,16.0
1979,1388281,20.0
1980,1389151,24.0
1981,1389659,7.0
1982,1390379,12.0
1983,1390952,14.0
1984,1391418,6.0
1985,1391939,10.0
1986,1392721,13.0
1987,1393245,2.0
1988,1393801,11.0
1989,1394470,12.0
1990,1395210,14.0
1991,1396024,12.0
1992,1396641,9.0
1993,1397295,14.0
1994,1397666,7.0
1995,1398164,9.0
1996,1398765,11.0
1997,1399729,20.0
1998,1400587,21.0
1999,1400967,5.0
2000,1401350,7.0
2001,1402122,12.0
2002,1402761,9.0
2003,1403580,14.0
2004,1404582,21.0
2005,1405397,14.0
2006,1406106,13.0
2007,1406849,13.0
2008,1407221,6.0
2009,1407847,12.0
2010,1408653,17.0
2011,1409314,12.0
2012,1410142,14.0
2013,1410821,12.0
2014,1411560,14.0
2015,1412487,20.0
2016,1413196,15.0
2017,1414158,21.0
2018,1414674,8.0
2019,1415805,23.0
2020,1416422,10.0
2021,1417020,10.0
2022,1417700,13.0
2023,1418296,10.0
2024,1419196,16.0
2025,1420108,16.0
2026,1420825,12.0
2027,1421421,12.0
2028,1422200,12.0
2029,1422809,5.0
2030,1423650,15.0
2031,1424330,12.0
2032,1424866,11.0
2033,1425250,5.0
2034,1426105,14.0
2035,1426725,9.0
2036,1427262,9.0
2037,1427841,8.0
2038,1428521,13.0
2039,1429056,7.0
2040,1429924,17.0
2041,1430358,5.0
2042,1431346,22.0
2043,1432301,23.0
2044,1432746,7.0
2045,1433440,10.0
2046,1434032,11.0
2047,1435107,26.0
2048,1435799,14.0
2049,1436958,26.0
2050,1437578,11.0
2051,1438213,12.0
2052,1439279,23.0
2053,1440098,18.0
2054,1440944,16.0
2055,1441427,9.0
2056,1442103,13.0
2057,1442571,8.0
2058,1443044,6.0
2059,1443628,11.0
2060,1444216,9.0
2061,1444867,15.0
2062,1445633,17.0
2063,1446679,21.0
2064,1447312,9.0
2065,1448388,24.0
2066,1448834,6.0
2067,1449201,4.0
2068,1449983,16.0
2069,1450400,6.0
2070,1451123,13.0
2071,1451499,7.0
2072,1452352,17.0
2073,1453471,19.0
2074,1454137,13.0
2075,1454914,15.0
2076,1455597,14.0
2077,1456377,13.0
2078,1456869,9.0
2079,1457893,20.0
2080,1458712,14.0
2081,1459792,19.0
2082,1460486,9.0
2083,1460816,4.0
2084,1462205,34.0
2085,1462975,13.0
2086,1463506,9.0
2087,1464486,19.0
2088,1465295,15.0
2089,1466806,28.0
2090,1467452,12.0
2091,1468540,24.0
2092,1469494,18.0
2093,1469933,8.0
2094,1470328,6.0
2095,1471011,11.0
2096,1471505,8.0
2097,1472296,16.0
2098,1472827,8.0
2099,1473382,10.0
2100,1474111,12.0
2101,1474440,3.0
2102,1475140,10.0
2103,1475692,9.0
2104,1476552,19.0
2105,1477171,7.0
2106,1477975,14.0
2107,1478788,19.0
2108,1479395,9.0
2109,1479894,8.0
2110,1480453,12.0
2111,1481111,11.0
2112,1481823,11.0
2113,1482451,7.0
2114,1483097,11.0
2115,1483750,8.0
2116,1484757,21.0
2117,1485337,8.0
2118,1486425,24.0
2119,1487128,14.0
2120,1487807,13.0
2121,1488203,7.0
2122,1489024,15.0
2123,1490175,26.0
2124,1490583,7.0
2125,1491233,12.0
2126,1491840,12.0
2127,1492804,19.0
2128,1493624,16.0
2129,1494529,22.0
2130,1495852,25.0
2131,1496671,13.0
2132,1497435,19.0
2133,1498006,7.0
2134,1498684,13.0
2135,1499697,16.0
2136,1500658,14.0
2137,1501670,17.0
2138,1502608,18.0
2139,1503489,22.0
2140,1504496,21.0
2141,1505192,12.0
2142,1505971,17.0
2143,1506726,17.0
2144,1507393,9.0
2145,1508288,23.0
2146,1508671,7.0
2147,1509633,19.0
2148,1510007,7.0
2149,1510841,12.0
2150,1511653,15.0
2151,1512472,13.0
2152,1513439,21.0
2153,1514293,16.0
2154,1514854,12.0
2155,1515570,14.0
2156,1516068,8.0
2157,1516817,13.0
2158,1517661,16.0
2159,1518208,10.0
2160,1518956,12.0
2161,1519454,9.0
2162,1520519,13.0
2163,1521361,16.0
2164,1522471,19.0
2165,1523292,11.0
2166,1524325,18.0
2167,1525396,18.0
2168,1526077,12.0
2169,1526922,19.0
2170,1528044,21.0
2171,1528548,12.0
2172,1529108,9.0
2173,1529598,8.0
2174,1530753,19.0
2175,1531497,13.0
2176,1532045,13.0
2177,1532919,15.0
2178,1533305,8.0
2179,1534112,14.0
2180,1534922,16.0
2181,1535563,12.0
2182,1536269,12.0
2183,1537136,12.0
2184,1538036,15.0
2185,1538656,10.0
2186,1539140,7.0
2187,1540040,23.0
2188,1540782,18.0
2189,1541576,12.0
2190,1542223,12.0
2191,1543006,13.0
2192,1543518,9.0
2193,1544145,10.0
2194,1544927,18.0
2195,1545738,15.0
2196,1546466,11.0
2197,1547515,22.0
2198,1548158,11.0
2199,1548901,11.0
2200,1549682,14.0
2201,1550281,12.0
2202,1550842,11.0
2203,1551373,9.0
2204,1551768,8.0
2205,1552676,17.0
2206,1553075,7.0
2207,1554133,23.0
2208,1555192,13.0
2209,1556088,13.0
2210,1557022,20.0
2211,1557609,9.0
2212,1558941,19.0
2213,1559762,13.0
2214,1560828,23.0
2215,1562244,29.0
2216,1563148,17.0
2217,1564174,22.0
2218,1564835,12.0
2219,1565500,11.0
2220,1566426,14.0
2221,1567048,10.0
2222,1567554,9.0
2223,1568462,23.0
2224,1569514,21.0
2225,1570367,21.0
2226,1571398,16.0
2227,1571773,7.0
2228,1572422,10.0
2229,1573448,16.0
2230,1574317,13.0
2231,1575023,14.0
2232,1575501,8.0
2233,1576279,12.0
2234,1576781,6.0
2235,1577410,12.0
2236,1578781,28.0
2237,1579568,15.0
2238,1580354,12.0
2239,1581433,19.0
2240,1582111,15.0
2241,1582800,10.0
2242,1583501,16.0
2243,1584012,5.0
2244,1584556,9.0
2245,1585214,11.0
2246,1585928,11.0
2247,1586428,7.0
2248,1587237,17.0
2249,1587847,11.0
2250,1588455,12.0
2251,1589509,17.0
2252,1590158,10.0
2253,1591162,18.0
2254,1591565,7.0
2255,1592090,5.0
2256,1592937,15.0
2257,1593596,12.0
2258,1594652,20.0
2259,1595649,15.0
2260,1596348,11.0
2261,1597328,16.0
2262,1598161,14.0
2263,1598610,7.0
2264,1599377,12.0
2265,1600021,12.0
2266,1600816,16.0
2267,1601809,21.0
2268,1602328,11.0
2269,1602694,3.0
2270,1603480,10.0
2271,1604297,12.0
2272,1605352,20.0
2273,1605941,10.0
2274,1606332,7.0
2275,1607273,21.0
2276,1608137,17.0
2277,1609353,23.0
2278,1609995,11.0
2279,1610432,8.0
2280,1611140,12.0
2281,1612183,20.0
2282,1612569,8.0
2283,1613225,13.0
2284,1613863,10.0
2285,1614510,11.0
2286,1614902,7.0
2287,1615590,12.0
2288,1616214,10.0
2289,1617053,17.0
2290,1617682,16.0
2291,1618498,14.0
2292,1619161,12.0
2293,1619675,8.0
2294,1620834,11.0
2295,1621371,7.0
2296,1622235,19.0
2297,1622739,8.0
2298,1623290,7.0
2299,1624003,9.0
2300,1624609,10.0
2301,1625235,11.0
2302,1626014,15.0
2303,1626659,11.0
2304,1627407,12.0
2305,1628414,23.0
2306,1629075,12.0
2307,1629919,13.0
2308,1630574,12.0
2309,1631756,23.0
2310,1632641,16.0
2311,1633839,23.0
2312,1634638,15.0
2313,1635524,15.0
2314,1636231,12.0
2315,1636783,10.0
2316,1637459,12.0
2317,1638044,9.0
2318,1638574,11.0
2319,1639616,17.0
2320,1640539,22.0
2321,1640922,8.0
2322,1641587,13.0
2323,1641993,7.0
2324,1642818,16.0
2325,1643707,19.0
2326,1644217,7.0
2327,1644710,8.0
2328,1645424,15.0
2329,1646330,17.0
2330,1647298,16.0
2331,1647866,9.0
2332,1648853,22.0
2333,1649602,13.0
2334,1650674,20.0
2335,1651054,7.0
2336,1651463,6.0
2337,1651970,8.0
2338,1653499,33.0
2339,1654008,10.0
2340,1654965,24.0
2341,1655912,24.0
2342,1656354,5.0
2343,1656937,8.0
2344,1657738,14.0
2345,1658268,10.0
2346,1659064,15.0
2347,1659908,14.0
2348,1660303,6.0
2349,1660692,8.0
2350,1661282,11.0
2351,1661869,10.0
2352,1662554,12.0
2353,1662942,8.0
2354,1663572,12.0
2355,1664420,12.0
2356,1664806,7.0
2357,1665429,11.0
2358,1666264,17.0
2359,1666932,12.0
2360,1667588,12.0
2361,1668242,11.0
2362,1669288,26.0
2363,1670271,15.0
2364,1671125,17.0
2365,1671822,13.0
2366,1672696,18.0
2367,1673269,9.0
2368,1674093,17.0
2369,1674603,11.0
2370,1674938,4.0
2371,1675780,14.0
2372,1676778,15.0
2373,1677868,17.0
2374,1678761,17.0
2375,1679555,14.0
2376,1680876,30.0
2377,1681802,17.0
2378,1682551,16.0
2379,1683291,13.0
2380,1684285,19.0
2381,1684916,11.0
2382,1685511,10.0
2383,1686224,13.0
2384,1686741,5.0
2385,1687217,6.0
2386,1687804,11.0
2387,1688602,12.0
2388,1689404,12.0
2389,1689774,8.0
2390,1690321,9.0
2391,1690971,11.0
2392,1691678,14.0
2393,1692722,23.0
2394,1693519,17.0
2395,1694159,12.0
2396,1695083,22.0
2397,1695637,11.0
2398,1696282,11.0
2399,1696795,9.0
2400,1697750,25.0
2401,1698564,15.0
2402,1699505,18.0
2403,1700015,4.0
2404,1700715,12.0
2405,1701374,15.0
2406,1702160,18.0
2407,1702769,11.0
2408,1703841,20.0
2409,1704353,10.0
2410,1704876,11.0
2411,1705521,13.0
2412,1706330,16.0
2413,1706965,12.0
2414,1707605,10.0
2415,1707945,5.0
2416,1708606,15.0
2417,1709247,10.0
2418,1709636,8.0
2419,1710108,9.0
2420,1710746,11.0
2421,1711862,24.0
2422,1712343,10.0
2423,1712718,7.0
2424,1713947,28.0
2425,1714543,9.0
2426,1715432,17.0
2427,1715915,10.0
2428,1716873,25.0
2429,1717514,12.0
2430,1718207,13.0
2431,1718752,8.0
2432,1719134,6.0
2433,1719564,10.0
2434,1721045,30.0
2435,1721568,10.0
2436,1721937,7.0
2437,1722450,9.0
2438,1723711,32.0
2439,1724560,19.0
2440,1725067,8.0
2441,1725952,20.0
2442,1726687,13.0
2443,1727260,12.0
2444,1728100,12.0
2445,1729250,21.0
2446,1730176,17.0
2447,1730640,4.0
2448,1731729,20.0
2449,1732446,8.0
2450,1732955,9.0
2451,1733584,11.0
2452,1734245,11.0
2453,1734993,19.0
2454,1735559,11.0
2455,1735965,8.0
2456,1736643,14.0
2457,1737223,9.0
2458,1737851,14.0
2459,1739062,32.0
2460,1739972,21.0
2461,1741054,21.0
2462,1741723,10.0
2463,1742277,11.0
2464,1742910,11.0
2465,1743643,16.0
2466,1744705,27.0
2467,1745195,9.0
2468,1746430,19.0
2469,1747154,18.0
2470,1748292,20.0
2471,1749130,14.0
2472,1749822,16.0
2473,1750530,13.0
2474,1751207,12.0
2475,1752299,24.0
2476,1753133,15.0
2477,1754106,20.0
2478,1754776,13.0
2479,1755419,11.0
2480,1756233,17.0
2481,1756825,12.0
2482,1757629,12.0
2483,1758234,11.0
2484,1758817,12.0
2485,1759440,12.0
2486,1760938,28.0
2487,1762052,20.0
2488,1762849,16.0
2489,1763237,5.0
2490,1763963,16.0
2491,1764501,9.0
2492,1764875,6.0
2493,1765580,15.0
2494,1766096,11.0
2495,1766898,15.0
2496,1767351,7.0
2497,1767777,5.0
2498,1768602,15.0
2499,1769855,23.0
2500,1770250,6.0
2501,1770790,9.0
2502,1771764,18.0
2503,1772473,14.0
2504,1773184,13.0
2505,1774013,15.0
2506,1774660,11.0
2507,1775429,17.0
2508,1776496,17.0
2509,1777534,22.0
2510,1778537,20.0
2511,1779182,13.0
2512,1779806,11.0
2513,1780397,10.0
2514,1781020,10.0
2515,1782016,20.0
2516,1782904,21.0
2517,1783395,9.0
2518,1784501,17.0
2519,1784970,7.0
2520,1785624,7.0
2521,1786983,27.0
2522,1787457,4.0
2523,1788001,6.0
2524,1788445,7.0
2525,1789069,11.0
2526,1789925,18.0
2527,1790900,22.0
2528,1791889,20.0
2529,1792717,16.0
2530,1793403,12.0
2531,1793980,9.0
2532,1794355,9.0
2533,1795003,12.0
2534,1795571,10.0
2535,1795965,7.0
2536,1796875,19.0
2537,1797637,9.0
2538,1797978,6.0
2539,1798739,14.0
2540,1799806,21.0
2541,1800790,21.0
2542,1801485,12.0
2543,1802261,13.0
2544,1803021,10.0
2545,1803400,8.0
2546,1803953,9.0
2547,1804782,21.0
2548,1805189,3.0
2549,1805730,10.0
2550,1806438,12.0
2551,1807481,19.0
2552,1808205,9.0
2553,1808819,9.0
2554,1809806,18.0
2555,1810432,11.0
2556,1811073,10.0
2557,1812075,20.0
2558,1812854,16.0
2559,1813365,8.0
2560,1814120,17.0
2561,1814830,12.0
2562,1815448,11.0
2563,1816508,21.0
2564,1817152,12.0
2565,1818400,24.0
2566,1818947,9.0
2567,1819497,9.0
2568,1820100,11.0
2569,1820486,8.0
2570,1821439,19.0
2571,1822319,15.0
2572,1823363,22.0
2573,1823732,8.0
2574,1824400,16.0
2575,1824882,5.0
2576,1825644,20.0
2577,1826060,5.0
2578,1827002,20.0
2579,1827847,18.0
2580,1828519,13.0
2581,1829269,12.0
2582,1829771,7.0
2583,1830564,16.0
2584,1831353,10.0
2585,1832121,17.0
2586,1832644,11.0
2587,1833202,12.0
2588,1834067,20.0
2589,1834978,20.0
2590,1835504,7.0
2591,1836634,21.0
2592,1837633,19.0
2593,1838415,14.0
2594,1839092,12.0
2595,1840028,22.0
2596,1841116,25.0
2597,1841674,12.0
2598,1842173,9.0
2599,1842835,11.0
2600,1843850,21.0
2601,1844453,11.0
2602,1846298,39.0
2603,1846928,7.0
2604,1848358,32.0
2605,1849283,20.0
2606,1849983,11.0
2607,1850762,17.0
2608,1851834,20.0
2609,1852392,9.0
2610,1852985,11.0
2611,1853926,21.0
2612,1854714,14.0
2613,1855237,8.0
2614,1855816,6.0
2615,1856887,18.0
2616,1857961,18.0
2617,1859417,29.0
2618,1859817,7.0
2619,1860561,15.0
2620,1861455,20.0
2621,1862022,12.0
2622,1863077,21.0
2623,1863960,16.0
2624,1865002,19.0
2625,1865770,15.0
2626,1866169,7.0
2627,1866860,13.0
2628,1867678,12.0
2629,1868910,19.0
2630,1869648,13.0
2631,1870775,18.0
2632,1871425,10.0
2633,1872155,12.0
2634,1872819,12.0
2635,1873748,22.0
2636,1874429,13.0
2637,1875089,12.0
2638,1876308,25.0
2639,1876862,9.0
2640,1877868,19.0
2641,1878865,21.0
2642,1879693,16.0
2643,1880375,15.0
2644,1881021,12.0
2645,1881673,9.0
2646,1882305,12.0
2647,1883032,15.0
2648,1883594,10.0
2649,1884407,18.0
2650,1885221,15.0
2651,1886459,25.0
2652,1886961,7.0
2653,1888806,39.0
2654,1889306,8.0
2655,1890021,10.0
2656,1890822,13.0
2657,1891644,14.0
2658,1892688,22.0
2659,1893138,4.0
2660,1894067,24.0
2661,1894579,8.0
2662,1895830,26.0
2663,1896971,27.0
2664,1897497,10.0
2665,1898213,11.0
2666,1898888,15.0
2667,1899449,11.0
2668,1900187,16.0
2669,1900969,16.0
2670,1901673,13.0
2671,1902744,29.0
2672,1903810,18.0
2673,1904484,14.0
2674,1905147,8.0
2675,1905464,5.0
2676,1906078,11.0
2677,1906745,10.0
2678,1907370,11.0
2679,1908487,23.0
2680,1909333,16.0
2681,1909842,7.0
2682,1910239,8.0
2683,1911323,21.0
2684,1911957,9.0
2685,1912460,10.0
2686,1913177,15.0
2687,1914074,22.0
2688,1914731,14.0
2689,1915377,9.0
2690,1916034,12.0
2691,1916435,6.0
2692,1917032,10.0
2693,1917684,10.0
2694,1918320,11.0
2695,1919085,15.0
2696,1919818,15.0
2697,1920526,15.0
2698,1921041,8.0
2699,1921600,7.0
2700,1922287,12.0
2701,1923021,15.0
2702,1923848,14.0
2703,1924843,19.0
2704,1925820,17.0
2705,1927115,27.0
2706,1927496,7.0
2707,1928454,18.0
2708,1928861,5.0
2709,1929306,8.0
2710,1929692,8.0
2711,1930468,18.0
2712,1931146,14.0
2713,1931827,8.0
2714,1932417,8.0
2715,1933483,22.0
2716,1934081,10.0
2717,1935392,25.0
2718,1936338,19.0
2719,1937162,17.0
2720,1938119,23.0
2721,1938916,14.0
2722,1939868,20.0
2723,1940413,6.0
2724,1941342,20.0
2725,1941983,15.0
2726,1942751,15.0
2727,1943414,12.0
2728,1943925,5.0
2729,1944562,12.0
2730,1945547,17.0
2731,1946118,10.0
2732,1946961,17.0
2733,1947962,19.0
2734,1948535,11.0
2735,1949178,12.0
2736,1950083,20.0
2737,1950957,15.0
2738,1951751,17.0
2739,1952930,25.0
2740,1953933,24.0
2741,1955071,28.0
2742,1955732,10.0
2743,1956116,5.0
2744,1956866,16.0
2745,1957845,22.0
2746,1958222,8.0
2747,1959056,17.0
2748,1959564,7.0
2749,1960284,13.0
2750,1961578,27.0
2751,1962718,20.0
2752,1963547,18.0
2753,1964163,10.0
2754,1964572,6.0
2755,1965147,12.0
2756,1965763,11.0
2757,1966733,21.0
2758,1967658,25.0
2759,1968161,12.0
2760,1968923,18.0
2761,1969922,23.0
2762,1970927,21.0
2763,1971745,11.0
