step,total_steps,episode,duration,episode_steps,steps_per_second,episode_reward,mean_reward,mean_action,loss,mae,mean_q,mean_eps
4312084,6000000,5542,25.066,1028,41,17.000,0.017,2.379,0.015293,2.585453,3.110910,0.137686
4312634,6000000,5543,12.511,550,44,8.000,0.015,2.027,0.014330,2.573923,3.097815,0.137528
4313658,6000000,5544,23.496,1024,44,22.000,0.021,2.211,0.014563,2.561218,3.080875,0.137371
4314288,6000000,5545,14.396,630,44,11.000,0.017,2.571,0.013289,2.560222,3.082862,0.137206
4315144,6000000,5546,18.576,856,46,24.000,0.028,2.112,0.014684,2.554609,3.075492,0.137057
4315973,6000000,5547,17.441,829,48,19.000,0.023,1.516,0.014710,2.597618,3.125905,0.136888
4316865,6000000,5548,19.734,892,45,20.000,0.022,2.136,0.013422,2.608387,3.140218,0.136716
4318253,6000000,5549,29.371,1388,47,32.000,0.023,2.437,0.014145,2.599478,3.129496,0.136488
4318888,6000000,5550,13.995,635,45,15.000,0.024,2.202,0.014087,2.592660,3.120903,0.136286
4319873,6000000,5551,21.369,985,46,25.000,0.025,1.798,0.014764,2.597454,3.127382,0.136124
4320693,6000000,5552,19.215,820,43,20.000,0.024,1.861,0.015034,2.607533,3.136336,0.135943
4321640,6000000,5553,22.928,947,41,23.000,0.024,1.855,0.015334,2.607915,3.137825,0.135767
4322810,6000000,5554,29.777,1170,39,24.000,0.021,1.827,0.015140,2.597674,3.125740,0.135555
4323704,6000000,5555,19.659,894,45,20.000,0.022,2.674,0.014149,2.610725,3.142522,0.135349
4324997,6000000,5556,29.212,1293,44,29.000,0.022,2.097,0.014730,2.602089,3.131689,0.135130
4325903,6000000,5557,20.838,906,43,27.000,0.030,1.634,0.012906,2.610850,3.144332,0.134910
4326405,6000000,5558,10.588,502,47,6.000,0.012,2.448,0.014848,2.603465,3.133337,0.134769
4327492,6000000,5559,26.108,1087,42,26.000,0.024,1.601,0.015197,2.616122,3.147136,0.134610
4328436,6000000,5560,21.186,944,45,22.000,0.023,1.831,0.013456,2.613616,3.146147,0.134408
4329251,6000000,5561,17.744,815,46,18.000,0.022,2.593,0.014354,2.612608,3.144534,0.134232
4330141,6000000,5562,19.742,890,45,18.000,0.020,1.783,0.015256,2.598087,3.126734,0.134061
4331197,6000000,5563,22.613,1056,47,19.000,0.018,1.822,0.014756,2.605612,3.135831,0.133866
4332470,6000000,5564,26.704,1273,48,31.000,0.024,1.551,0.014108,2.606522,3.137348,0.133633
4333567,6000000,5565,24.259,1097,45,28.000,0.026,1.791,0.015393,2.604497,3.134166,0.133396
4334216,6000000,5566,14.051,649,46,14.000,0.022,2.208,0.014211,2.612010,3.143597,0.133222
4335504,6000000,5567,28.315,1288,45,30.000,0.023,2.225,0.014243,2.604102,3.132818,0.133028
4336581,6000000,5568,23.922,1077,45,27.000,0.025,2.108,0.014331,2.627216,3.161408,0.132792
4337461,6000000,5569,20.255,880,43,25.000,0.028,1.876,0.013892,2.611576,3.143364,0.132596
4338101,6000000,5570,15.896,640,40,14.000,0.022,2.722,0.013597,2.650890,3.192203,0.132444
4338949,6000000,5571,21.475,848,39,21.000,0.025,2.123,0.014688,2.608699,3.139197,0.132295
4339847,6000000,5572,20.618,898,44,24.000,0.027,2.010,0.014944,2.621214,3.153758,0.132120
4340356,6000000,5573,11.739,509,43,13.000,0.026,3.022,0.013743,2.631714,3.166176,0.131980
4341253,6000000,5574,19.523,897,46,23.000,0.026,2.505,0.013702,2.633958,3.169136,0.131839
4342180,6000000,5575,21.167,927,44,27.000,0.029,2.222,0.014456,2.650656,3.188706,0.131657
4342655,6000000,5576,10.834,475,44,12.000,0.025,1.947,0.012839,2.638078,3.174056,0.131517
4343993,6000000,5577,32.829,1338,41,28.000,0.021,2.088,0.012918,2.639418,3.177399,0.131335
4344474,6000000,5578,11.026,481,44,6.000,0.012,3.058,0.013926,2.646104,3.185648,0.131153
4345420,6000000,5579,20.812,946,45,22.000,0.023,2.336,0.013480,2.629286,3.165809,0.131011
4346435,6000000,5580,23.201,1015,44,18.000,0.018,2.147,0.013014,2.620516,3.157101,0.130815
4347484,6000000,5581,21.598,1049,49,25.000,0.024,2.136,0.014606,2.617318,3.149765,0.130608
4348376,6000000,5582,19.221,892,46,25.000,0.028,1.992,0.013813,2.631713,3.166675,0.130414
4349116,6000000,5583,16.398,740,45,18.000,0.024,1.636,0.014153,2.612939,3.144621,0.130251
4349912,6000000,5584,17.607,796,45,17.000,0.021,1.633,0.013579,2.628086,3.163240,0.130098
4351077,6000000,5585,25.765,1165,45,28.000,0.024,1.955,0.015188,2.608592,3.140380,0.129901
4352257,6000000,5586,26.916,1180,44,28.000,0.024,2.352,0.013716,2.617330,3.149007,0.129666
4353342,6000000,5587,26.500,1085,41,21.000,0.019,2.523,0.013576,2.607329,3.137107,0.129440
4354262,6000000,5588,22.848,920,40,20.000,0.022,1.989,0.014839,2.620532,3.154154,0.129240
4355092,6000000,5589,18.357,830,45,15.000,0.018,2.241,0.015087,2.624062,3.156824,0.129065
4356077,6000000,5590,21.680,985,45,20.000,0.020,1.807,0.012917,2.643166,3.182132,0.128883
4356936,6000000,5591,19.584,859,44,21.000,0.024,2.441,0.013329,2.634286,3.170146,0.128699
4357897,6000000,5592,21.144,961,45,24.000,0.025,1.323,0.013965,2.640577,3.177611,0.128517
4358736,6000000,5593,18.965,839,44,22.000,0.026,2.057,0.014135,2.638582,3.175080,0.128337
4359678,6000000,5594,22.626,942,42,12.000,0.013,1.120,0.014497,2.628220,3.164778,0.128159
4360741,6000000,5595,24.383,1063,44,22.000,0.021,1.561,0.014639,2.628766,3.163082,0.127958
4361542,6000000,5596,18.102,801,44,22.000,0.027,2.296,0.012755,2.631516,3.169798,0.127772
4362571,6000000,5597,23.647,1029,44,19.000,0.018,1.828,0.015001,2.636409,3.172880,0.127589
4363850,6000000,5598,26.240,1279,49,28.000,0.022,1.822,0.014215,2.625510,3.161138,0.127358
4364767,6000000,5599,20.429,917,45,20.000,0.022,1.955,0.014917,2.643411,3.179374,0.127138
4365858,6000000,5600,23.699,1091,46,31.000,0.028,2.053,0.013154,2.601627,3.131110,0.126938
4366536,6000000,5601,14.011,678,48,15.000,0.022,1.745,0.014832,2.611531,3.142397,0.126761
4367171,6000000,5602,13.340,635,48,15.000,0.024,2.280,0.015324,2.591500,3.118641,0.126630
4368161,6000000,5603,21.037,990,47,24.000,0.024,1.804,0.014619,2.609696,3.141695,0.126467
4368714,6000000,5604,12.864,553,43,12.000,0.022,1.920,0.016225,2.595734,3.125386,0.126312
4369760,6000000,5605,25.594,1046,41,20.000,0.019,1.959,0.014959,2.604019,3.134200,0.126153
4370298,6000000,5606,13.190,538,41,11.000,0.020,1.967,0.014950,2.628116,3.163236,0.125994
4371602,6000000,5607,29.900,1304,44,27.000,0.021,1.910,0.013493,2.634876,3.171748,0.125810
4372461,6000000,5608,22.376,859,38,20.000,0.023,2.206,0.013623,2.632889,3.167938,0.125594
4373548,6000000,5609,24.352,1087,45,26.000,0.024,2.415,0.014299,2.605805,3.135439,0.125399
4374409,6000000,5610,20.157,861,43,26.000,0.030,2.749,0.014214,2.629290,3.164353,0.125204
4375314,6000000,5611,21.316,905,42,22.000,0.024,2.504,0.014192,2.635996,3.171982,0.125028
4376230,6000000,5612,20.699,916,44,18.000,0.020,2.585,0.014833,2.624724,3.158508,0.124846
4377410,6000000,5613,26.154,1180,45,27.000,0.023,1.731,0.014276,2.613417,3.145756,0.124636
4378508,6000000,5614,24.772,1098,44,32.000,0.029,2.212,0.012198,2.620621,3.153956,0.124408
4379328,6000000,5615,18.728,820,44,22.000,0.027,1.413,0.013342,2.620182,3.152615,0.124217
4380141,6000000,5616,19.386,813,42,24.000,0.030,2.154,0.014351,2.608296,3.138672,0.124053
4380970,6000000,5617,17.762,829,47,28.000,0.034,2.084,0.012299,2.591960,3.119375,0.123889
4382075,6000000,5618,24.177,1105,46,30.000,0.027,2.134,0.014378,2.591679,3.119048,0.123696
4382971,6000000,5619,21.753,896,41,27.000,0.030,2.068,0.014080,2.618806,3.150925,0.123496
4383718,6000000,5620,18.865,747,40,17.000,0.023,1.636,0.015018,2.609059,3.139033,0.123331
4384322,6000000,5621,13.418,604,45,16.000,0.026,0.957,0.015121,2.588977,3.115052,0.123196
4384884,6000000,5622,12.469,562,45,11.000,0.020,2.167,0.013065,2.618737,3.151365,0.123080
4385582,6000000,5623,17.788,698,39,21.000,0.030,2.268,0.012818,2.617199,3.149006,0.122954
4386304,6000000,5624,17.202,722,42,16.000,0.022,1.821,0.014284,2.640800,3.178457,0.122812
4387486,6000000,5625,26.784,1182,44,29.000,0.025,2.389,0.013162,2.630715,3.167672,0.122621
4388479,6000000,5626,23.022,993,43,30.000,0.030,1.612,0.014463,2.633997,3.169184,0.122404
4389001,6000000,5627,11.537,522,45,10.000,0.019,2.500,0.016021,2.611215,3.142005,0.122252
4389715,6000000,5628,15.514,714,46,14.000,0.020,2.139,0.013886,2.612042,3.144492,0.122128
4390922,6000000,5629,28.989,1207,42,35.000,0.029,2.410,0.013685,2.611737,3.143577,0.121936
4392244,6000000,5630,29.500,1322,45,31.000,0.023,2.156,0.013473,2.621801,3.155227,0.121684
4392908,6000000,5631,14.796,664,45,15.000,0.023,2.553,0.013372,2.646752,3.185631,0.121485
4393454,6000000,5632,12.371,546,44,14.000,0.026,2.930,0.014114,2.623363,3.154964,0.121364
4394701,6000000,5633,26.079,1247,48,35.000,0.028,2.389,0.013986,2.622729,3.155062,0.121184
4395647,6000000,5634,19.606,946,48,20.000,0.021,2.066,0.013018,2.630990,3.165843,0.120965
4396419,6000000,5635,17.624,772,44,23.000,0.030,2.608,0.012818,2.637683,3.174338,0.120794
4397354,6000000,5636,20.102,935,47,24.000,0.026,1.664,0.013059,2.639781,3.175741,0.120623
4398221,6000000,5637,17.985,867,48,12.000,0.014,1.768,0.013531,2.636556,3.172387,0.120442
4399022,6000000,5638,17.176,801,47,21.000,0.026,1.763,0.014449,2.643265,3.181343,0.120276
4399967,6000000,5639,20.213,945,47,22.000,0.023,2.138,0.013767,2.640137,3.176798,0.120101
4400972,6000000,5640,22.606,1005,44,19.000,0.019,1.943,0.013494,2.626781,3.162942,0.119906
4401539,6000000,5641,13.674,567,41,9.000,0.016,2.448,0.013884,2.622956,3.155290,0.119749
4402612,6000000,5642,25.835,1073,42,25.000,0.023,2.136,0.014975,2.612104,3.142604,0.119585
4403441,6000000,5643,18.952,829,44,24.000,0.029,2.192,0.013853,2.637374,3.173773,0.119395
4404230,6000000,5644,16.651,789,47,19.000,0.024,1.949,0.013546,2.598353,3.128008,0.119233
4405454,6000000,5645,28.266,1224,43,28.000,0.023,1.921,0.014792,2.624007,3.159019,0.119032
4406237,6000000,5646,17.194,783,46,20.000,0.026,1.857,0.013997,2.625153,3.159374,0.118831
4406879,6000000,5647,14.151,642,45,11.000,0.017,2.774,0.014080,2.655688,3.195891,0.118688
4407821,6000000,5648,21.664,942,43,20.000,0.021,1.808,0.014052,2.641910,3.180084,0.118530
4408971,6000000,5649,25.439,1150,45,31.000,0.027,2.013,0.013051,2.642356,3.181013,0.118321
4409855,6000000,5650,19.968,884,44,23.000,0.026,2.129,0.015474,2.629833,3.164081,0.118118
4411144,6000000,5651,27.311,1289,47,28.000,0.022,2.306,0.013779,2.631622,3.166321,0.117900
4412245,6000000,5652,23.249,1101,47,28.000,0.025,2.728,0.014999,2.639628,3.175840,0.117661
4413506,6000000,5653,27.017,1261,47,28.000,0.022,2.113,0.014499,2.609713,3.141234,0.117425
4414257,6000000,5654,15.975,751,47,15.000,0.020,2.240,0.013801,2.624309,3.156807,0.117224
4414908,6000000,5655,13.524,651,48,13.000,0.020,1.680,0.014649,2.635781,3.170634,0.117084
4416113,6000000,5656,25.973,1205,46,32.000,0.027,2.394,0.012628,2.645641,3.183219,0.116898
4416936,6000000,5657,18.422,823,45,22.000,0.027,1.751,0.014241,2.618618,3.152595,0.116695
4418096,6000000,5658,28.144,1160,41,27.000,0.023,2.458,0.013410,2.639205,3.177007,0.116497
4419361,6000000,5659,29.344,1265,43,30.000,0.024,2.371,0.014590,2.636758,3.171959,0.116254
4420622,6000000,5660,27.429,1261,46,31.000,0.025,2.074,0.013611,2.635607,3.175595,0.116002
4421267,6000000,5661,13.654,645,47,16.000,0.025,1.992,0.013757,2.629688,3.165496,0.115811
4422222,6000000,5662,20.907,955,46,27.000,0.028,1.945,0.013116,2.635226,3.171340,0.115651
4422980,6000000,5663,17.180,758,44,18.000,0.024,2.106,0.014798,2.623698,3.156975,0.115480
4424093,6000000,5664,26.494,1113,42,29.000,0.026,2.131,0.014686,2.627105,3.161073,0.115293
4425308,6000000,5665,26.555,1215,46,33.000,0.027,1.815,0.014372,2.646581,3.185225,0.115060
4426117,6000000,5666,18.491,809,44,16.000,0.020,2.114,0.015032,2.670977,3.212801,0.114858
4427356,6000000,5667,25.979,1239,48,24.000,0.019,1.869,0.014531,2.650626,3.189172,0.114653
4428336,6000000,5668,20.339,980,48,22.000,0.022,2.167,0.014576,2.637085,3.172533,0.114431
4429246,6000000,5669,19.856,910,46,26.000,0.029,2.005,0.013596,2.638650,3.174833,0.114242
4430581,6000000,5670,28.624,1335,47,30.000,0.022,2.209,0.013236,2.634214,3.170272,0.114017
4431073,6000000,5671,10.461,492,47,12.000,0.024,2.459,0.013018,2.623348,3.156739,0.113834
4431817,6000000,5672,16.136,744,46,19.000,0.026,2.016,0.013814,2.633733,3.169964,0.113711
4432762,6000000,5673,21.341,945,44,23.000,0.024,2.078,0.014584,2.637854,3.174084,0.113542
4433590,6000000,5674,20.278,828,41,19.000,0.023,1.750,0.013326,2.626424,3.161539,0.113365
4434694,6000000,5675,26.260,1104,42,27.000,0.024,2.114,0.015080,2.641942,3.178064,0.113172
4435537,6000000,5676,18.940,843,45,20.000,0.024,2.321,0.012582,2.595413,3.124215,0.112977
4436307,6000000,5677,16.863,770,46,16.000,0.021,2.557,0.013071,2.621460,3.156553,0.112816
4436884,6000000,5678,12.928,577,45,12.000,0.021,1.704,0.013732,2.604160,3.135207,0.112681
4437960,6000000,5679,23.679,1076,45,25.000,0.023,1.886,0.013090,2.612753,3.144633,0.112516
4438773,6000000,5680,17.309,813,47,15.000,0.018,2.100,0.015134,2.602594,3.132388,0.112327
4439471,6000000,5681,15.533,698,45,19.000,0.027,2.655,0.014912,2.633610,3.168408,0.112176
4440485,6000000,5682,22.126,1014,46,27.000,0.027,2.279,0.014115,2.620943,3.153168,0.112004
4441410,6000000,5683,20.008,925,46,21.000,0.023,2.114,0.016179,2.632734,3.167689,0.111810
4442671,6000000,5684,27.819,1261,45,32.000,0.025,2.201,0.014959,2.623002,3.155830,0.111592
4443456,6000000,5685,15.973,785,49,18.000,0.023,1.865,0.014059,2.609576,3.141381,0.111388
4444268,6000000,5686,16.909,812,48,19.000,0.023,2.080,0.014326,2.627998,3.161934,0.111228
4444970,6000000,5687,15.464,702,45,15.000,0.021,1.826,0.012694,2.620112,3.153028,0.111076
4445779,6000000,5688,18.022,809,45,15.000,0.019,2.126,0.013252,2.598917,3.127268,0.110925
4446348,6000000,5689,13.080,569,44,12.000,0.021,2.178,0.015015,2.596984,3.125537,0.110788
4447166,6000000,5690,18.480,818,44,18.000,0.022,1.982,0.012520,2.608153,3.138337,0.110649
4447876,6000000,5691,16.523,710,43,18.000,0.025,1.769,0.014820,2.622819,3.156271,0.110496
4449289,6000000,5692,34.333,1413,41,30.000,0.021,2.182,0.013247,2.594417,3.122035,0.110284
4450159,6000000,5693,21.183,870,41,22.000,0.025,1.972,0.013761,2.608848,3.139416,0.110055
4451487,6000000,5694,30.676,1328,43,28.000,0.021,1.636,0.013659,2.590416,3.117451,0.109836
4452055,6000000,5695,12.494,568,45,11.000,0.019,2.428,0.014862,2.585595,3.112870,0.109646
4452896,6000000,5696,18.133,841,46,17.000,0.020,2.352,0.013502,2.597588,3.127713,0.109505
4453805,6000000,5697,19.680,909,46,21.000,0.023,2.321,0.013716,2.583178,3.108284,0.109330
4454610,6000000,5698,16.900,805,48,12.000,0.015,1.963,0.014054,2.588745,3.117024,0.109158
4455480,6000000,5699,18.921,870,46,16.000,0.018,2.190,0.012545,2.569227,3.093635,0.108991
4456113,6000000,5700,14.051,633,45,11.000,0.017,2.629,0.014575,2.590944,3.118625,0.108841
4457467,6000000,5701,29.675,1354,46,31.000,0.023,2.152,0.014316,2.594319,3.121311,0.108642
4458836,6000000,5702,30.160,1369,45,33.000,0.024,2.056,0.014485,2.596321,3.122791,0.108370
4459711,6000000,5703,18.419,875,48,19.000,0.022,2.254,0.012298,2.582724,3.108787,0.108146
4460344,6000000,5704,13.638,633,46,11.000,0.017,2.777,0.013586,2.601729,3.132043,0.107995
4461108,6000000,5705,16.421,764,47,21.000,0.027,2.306,0.012953,2.603476,3.133695,0.107855
4461770,6000000,5706,15.879,662,42,17.000,0.026,2.618,0.012171,2.599667,3.129977,0.107712
4462980,6000000,5707,25.561,1210,47,32.000,0.026,1.964,0.013738,2.604877,3.135279,0.107525
4464004,6000000,5708,22.541,1024,45,27.000,0.026,1.992,0.013874,2.593387,3.121833,0.107302
4464652,6000000,5709,13.871,648,47,15.000,0.023,1.860,0.015697,2.612487,3.144889,0.107135
4465588,6000000,5710,21.549,936,43,22.000,0.024,2.028,0.013031,2.597713,3.127241,0.106976
4466380,6000000,5711,19.204,792,41,23.000,0.029,2.184,0.013006,2.585184,3.112700,0.106804
4466913,6000000,5712,13.709,533,39,9.000,0.017,2.492,0.013022,2.620469,3.154177,0.106671
4468559,6000000,5713,37.825,1646,44,35.000,0.021,2.134,0.013571,2.591638,3.119168,0.106453
4469609,6000000,5714,24.328,1050,43,21.000,0.020,2.061,0.014191,2.606449,3.136199,0.106183
4470602,6000000,5715,20.967,993,47,26.000,0.026,2.070,0.013982,2.579613,3.104165,0.105979
4471461,6000000,5716,19.088,859,45,25.000,0.029,2.874,0.013414,2.589990,3.116421,0.105794
4472951,6000000,5717,34.465,1490,43,34.000,0.023,2.187,0.013616,2.592813,3.120074,0.105559
4473705,6000000,5718,16.327,754,46,18.000,0.024,2.809,0.012073,2.592746,3.121144,0.105334
4474330,6000000,5719,14.337,625,44,11.000,0.018,2.456,0.012793,2.588387,3.115863,0.105196
4475197,6000000,5720,18.876,867,46,24.000,0.028,2.644,0.012283,2.576929,3.101779,0.105047
4475950,6000000,5721,15.421,753,49,17.000,0.023,2.295,0.013422,2.608379,3.139435,0.104885
4476930,6000000,5722,20.764,980,47,26.000,0.027,2.427,0.014456,2.596869,3.123252,0.104712
4477434,6000000,5723,11.258,504,45,13.000,0.026,2.821,0.014145,2.617016,3.149495,0.104564
4478467,6000000,5724,22.848,1033,45,26.000,0.025,2.335,0.014997,2.599321,3.126885,0.104410
4479824,6000000,5725,29.312,1357,46,35.000,0.026,2.055,0.014112,2.582252,3.107333,0.104171
4480802,6000000,5726,21.843,978,45,25.000,0.026,1.962,0.014832,2.619672,3.152332,0.103938
4481709,6000000,5727,21.393,907,42,27.000,0.030,2.000,0.013413,2.620117,3.151788,0.103749
4482553,6000000,5728,20.962,844,40,20.000,0.024,1.922,0.014466,2.611634,3.141831,0.103574
4483265,6000000,5729,16.544,712,43,18.000,0.025,1.992,0.013115,2.603131,3.133428,0.103418
4483969,6000000,5730,15.478,704,45,19.000,0.027,2.273,0.014144,2.619851,3.151660,0.103276
4484875,6000000,5731,20.173,906,45,13.000,0.014,2.050,0.012873,2.608789,3.139601,0.103116
4485699,6000000,5732,18.666,824,44,21.000,0.025,2.131,0.014806,2.630649,3.164686,0.102943
4486784,6000000,5733,23.901,1085,45,25.000,0.023,1.901,0.013598,2.616738,3.151351,0.102752
4487448,6000000,5734,15.383,664,43,14.000,0.021,1.675,0.015283,2.636403,3.173151,0.102577
4488266,6000000,5735,19.215,818,43,11.000,0.013,1.322,0.012374,2.609308,3.143529,0.102429
4489566,6000000,5736,29.505,1300,44,32.000,0.025,2.376,0.013708,2.616180,3.147437,0.102217
4490193,6000000,5737,13.648,627,46,12.000,0.019,2.981,0.014919,2.635813,3.172307,0.102024
4491200,6000000,5738,22.358,1007,45,21.000,0.021,2.412,0.013934,2.628454,3.164456,0.101861
4491993,6000000,5739,16.057,793,49,19.000,0.024,1.416,0.012997,2.616328,3.149162,0.101681
4493112,6000000,5740,23.136,1119,48,24.000,0.021,2.256,0.014419,2.629091,3.163664,0.101490
4493917,6000000,5741,17.409,805,46,17.000,0.021,1.865,0.015056,2.632196,3.167662,0.101297
4495073,6000000,5742,24.196,1156,48,31.000,0.027,2.356,0.014203,2.625419,3.159734,0.101101
4496205,6000000,5743,23.309,1132,49,25.000,0.022,2.459,0.014093,2.644031,3.183127,0.100872
4497396,6000000,5744,25.380,1191,47,29.000,0.024,2.115,0.012891,2.647151,3.185427,0.100640
4498201,6000000,5745,17.807,805,45,19.000,0.024,2.309,0.015860,2.642134,3.179755,0.100440
4499230,6000000,5746,24.999,1029,41,25.000,0.024,2.243,0.013582,2.632758,3.168985,0.100257
4500339,6000000,5747,25.451,1109,44,27.000,0.024,1.573,0.013889,2.632410,3.169262,0.100054
4501686,6000000,5748,30.701,1347,44,26.000,0.019,1.684,0.013303,2.635766,3.172967,0.100000
4502434,6000000,5749,16.492,748,45,15.000,0.020,2.025,0.014441,2.624437,3.158675,0.100000
4503336,6000000,5750,19.632,902,46,12.000,0.013,1.456,0.013659,2.628260,3.163220,0.100000
4504060,6000000,5751,17.484,724,41,13.000,0.018,2.054,0.014879,2.627335,3.162345,0.100000
4505076,6000000,5752,23.795,1016,43,25.000,0.025,1.730,0.016999,2.637502,3.172977,0.100000
4506167,6000000,5753,24.330,1091,45,27.000,0.025,1.885,0.013817,2.664254,3.206884,0.100000
4507033,6000000,5754,20.370,866,43,21.000,0.024,1.387,0.015206,2.663328,3.204386,0.100000
4508154,6000000,5755,23.805,1121,47,31.000,0.028,1.771,0.013495,2.667822,3.211236,0.100000
4509079,6000000,5756,19.608,925,47,21.000,0.023,2.128,0.014164,2.660730,3.201419,0.100000
4509729,6000000,5757,13.841,650,47,14.000,0.022,1.254,0.015281,2.663175,3.207399,0.100000
4510795,6000000,5758,22.276,1066,48,23.000,0.022,2.054,0.014366,2.654374,3.194936,0.100000
4511707,6000000,5759,18.713,912,49,21.000,0.023,2.955,0.013422,2.655428,3.198902,0.100000
4512788,6000000,5760,22.608,1081,48,28.000,0.026,2.135,0.014894,2.649063,3.188547,0.100000
4513997,6000000,5761,26.464,1209,46,31.000,0.026,2.254,0.012766,2.653526,3.194044,0.100000
4514791,6000000,5762,18.130,794,44,13.000,0.016,1.869,0.014571,2.637994,3.176140,0.100000
4515872,6000000,5763,26.612,1081,41,20.000,0.019,1.804,0.014799,2.671587,3.216852,0.100000
4516925,6000000,5764,23.089,1053,46,22.000,0.021,2.227,0.013563,2.638414,3.176997,0.100000
4518217,6000000,5765,28.575,1292,45,33.000,0.026,2.410,0.014672,2.645375,3.184115,0.100000
4519149,6000000,5766,20.435,932,46,22.000,0.024,2.161,0.014040,2.637608,3.175532,0.100000
4520146,6000000,5767,21.390,997,47,27.000,0.027,2.374,0.015060,2.659205,3.200428,0.100000
4520756,6000000,5768,13.613,610,45,12.000,0.020,2.207,0.013276,2.613599,3.146112,0.100000
4521783,6000000,5769,22.502,1027,46,24.000,0.023,1.724,0.013833,2.627753,3.163913,0.100000
4523009,6000000,5770,26.137,1226,47,29.000,0.024,2.240,0.012194,2.627759,3.163670,0.100000
4523828,6000000,5771,17.793,819,46,23.000,0.028,1.980,0.014679,2.638063,3.175201,0.100000
4524801,6000000,5772,20.182,973,48,26.000,0.027,2.254,0.012873,2.637698,3.174582,0.100000
4525821,6000000,5773,21.244,1020,48,21.000,0.021,2.093,0.013800,2.619946,3.154017,0.100000
4527058,6000000,5774,26.081,1237,47,29.000,0.023,2.682,0.013538,2.626624,3.164682,0.100000
4528202,6000000,5775,23.532,1144,49,30.000,0.026,2.035,0.014844,2.615686,3.149579,0.100000
4529190,6000000,5776,21.113,988,47,28.000,0.028,1.557,0.013447,2.606351,3.138058,0.100000
4530596,6000000,5777,30.827,1406,46,34.000,0.024,2.137,0.014306,2.611412,3.142684,0.100000
4531221,6000000,5778,14.241,625,44,12.000,0.019,2.874,0.012221,2.631077,3.166201,0.100000
4531968,6000000,5779,17.416,747,43,17.000,0.023,2.199,0.012975,2.634794,3.171090,0.100000
4532905,6000000,5780,21.420,937,44,24.000,0.026,2.289,0.014745,2.641912,3.180439,0.100000
4533778,6000000,5781,19.957,873,44,23.000,0.026,1.733,0.013581,2.646772,3.185837,0.100000
4534506,6000000,5782,17.018,728,43,20.000,0.027,2.069,0.012853,2.661226,3.203471,0.100000
4535519,6000000,5783,22.355,1013,45,27.000,0.027,2.087,0.012614,2.628196,3.164015,0.100000
4536526,6000000,5784,22.394,1007,45,23.000,0.023,2.129,0.012114,2.644235,3.183484,0.100000
4537322,6000000,5785,18.481,796,43,18.000,0.023,2.340,0.015839,2.644029,3.181827,0.100000
4538313,6000000,5786,22.579,991,44,26.000,0.026,2.076,0.013959,2.645174,3.183020,0.100000
4539102,6000000,5787,17.592,789,45,18.000,0.023,2.473,0.013264,2.625120,3.160204,0.100000
4540276,6000000,5788,26.473,1174,44,29.000,0.025,2.308,0.012379,2.652007,3.190332,0.100000
4540648,6000000,5789,7.905,372,47,8.000,0.022,2.774,0.012968,2.622590,3.156463,0.100000
4541351,6000000,5790,14.535,703,48,20.000,0.028,2.394,0.012952,2.652424,3.192312,0.100000
4542246,6000000,5791,18.796,895,48,17.000,0.019,1.859,0.013954,2.657268,3.197420,0.100000
4543103,6000000,5792,18.684,857,46,26.000,0.030,1.790,0.015212,2.636951,3.173872,0.100000
4544006,6000000,5793,19.288,903,47,25.000,0.028,1.775,0.014115,2.651936,3.191205,0.100000
4545094,6000000,5794,24.949,1088,44,20.000,0.018,1.582,0.013465,2.641664,3.180823,0.100000
4545812,6000000,5795,16.935,718,42,21.000,0.029,1.908,0.014671,2.659351,3.199585,0.100000
4547168,6000000,5796,31.012,1356,44,33.000,0.024,2.271,0.013282,2.672229,3.216468,0.100000
4548182,6000000,5797,25.852,1014,39,24.000,0.024,2.321,0.013709,2.676498,3.223140,0.100000
4549370,6000000,5798,26.845,1188,44,29.000,0.024,2.145,0.014514,2.664721,3.208551,0.100000
4550463,6000000,5799,23.964,1093,46,28.000,0.026,2.294,0.014176,2.660845,3.201070,0.100000
4551449,6000000,5800,21.254,986,46,26.000,0.026,2.315,0.015686,2.655018,3.194903,0.100000
4552095,6000000,5801,13.701,646,47,14.000,0.022,2.302,0.014874,2.647503,3.186742,0.100000
4552937,6000000,5802,18.734,842,45,25.000,0.030,2.681,0.015273,2.654288,3.192958,0.100000
4554028,6000000,5803,24.109,1091,45,27.000,0.025,2.507,0.013765,2.651693,3.190461,0.100000
4555133,6000000,5804,25.003,1105,44,31.000,0.028,2.196,0.013953,2.653503,3.193124,0.100000
4556196,6000000,5805,24.417,1063,44,17.000,0.016,1.325,0.013192,2.647772,3.186775,0.100000
4556814,6000000,5806,13.026,618,47,15.000,0.024,2.010,0.013380,2.641956,3.180217,0.100000
4558026,6000000,5807,25.600,1212,47,28.000,0.023,2.404,0.013651,2.632880,3.168334,0.100000
4559475,6000000,5808,32.255,1449,45,32.000,0.022,2.164,0.013625,2.641813,3.179272,0.100000
4560237,6000000,5809,15.873,762,48,16.000,0.021,2.461,0.015923,2.652036,3.190039,0.100000
4561531,6000000,5810,27.450,1294,47,31.000,0.024,2.097,0.013823,2.619850,3.153119,0.100000
4562288,6000000,5811,16.686,757,45,20.000,0.026,1.950,0.015735,2.628279,3.162808,0.100000
4563433,6000000,5812,25.133,1145,46,28.000,0.024,2.283,0.014756,2.647457,3.185860,0.100000
