episode,steps,reward
1483,1120516,10.0
1484,1121229,15.0
1485,1121939,17.0
1486,1122473,6.0
1487,1123448,17.0
1488,1124372,16.0
1489,1125469,33.0
1490,1126166,16.0
1491,1127126,20.0
1492,1128089,25.0
1493,1128995,22.0
1494,1129532,7.0
1495,1130133,15.0
1496,1130824,18.0
1497,1131479,11.0
1498,1132578,19.0
1499,1134248,38.0
1500,1134840,15.0
1501,1135655,19.0
1502,1136104,11.0
1503,1136622,10.0
1504,1137515,22.0
1505,1138240,12.0
1506,1138875,15.0
1507,1139725,24.0
1508,1140971,27.0
1509,1141786,19.0
1510,1142466,15.0
1511,1143093,16.0
1512,1144062,26.0
1513,1144634,11.0
1514,1145341,19.0
1515,1145694,7.0
1516,1146367,16.0
1517,1146924,11.0
1518,1147794,18.0
1519,1148522,15.0
1520,1149279,18.0
1521,1150328,20.0
1522,1150951,12.0
1523,1151619,20.0
1524,1152484,21.0
1525,1153432,24.0
1526,1153949,13.0
1527,1154664,13.0
1528,1155228,10.0
1529,1155868,10.0
1530,1156916,20.0
1531,1157474,13.0
1532,1158003,10.0
1533,1158663,10.0
1534,1159236,15.0
1535,1160320,28.0
1536,1161240,25.0
1537,1162190,17.0
1538,1162919,18.0
1539,1163544,16.0
1540,1164490,17.0
1541,1165698,34.0
1542,1166346,16.0
1543,1167119,15.0
1544,1167855,19.0
1545,1168730,20.0
1546,1169587,23.0
1547,1170064,8.0
1548,1170954,24.0
1549,1171737,17.0
1550,1172647,26.0
1551,1173246,15.0
1552,1173907,10.0
1553,1174745,18.0
1554,1175465,14.0
1555,1176066,10.0
1556,1177049,16.0
1557,1177902,20.0
1558,1178571,13.0
1559,1179319,18.0
1560,1179961,15.0
1561,1180672,18.0
1562,1181449,19.0
1563,1182460,29.0
1564,1183079,16.0
1565,1183729,13.0
1566,1184372,13.0
1567,1185360,21.0
1568,1186251,18.0
1569,1187339,30.0
1570,1188242,23.0
1571,1188669,7.0
1572,1189630,23.0
1573,1190301,16.0
1574,1191287,22.0
1575,1191932,9.0
1576,1192853,22.0
1577,1193600,16.0
1578,1194379,18.0
1579,1195249,21.0
1580,1196151,21.0
1581,1197004,23.0
1582,1197982,21.0
1583,1198446,10.0
1584,1198859,6.0
1585,1199790,26.0
